survey_ID,personal_id,region_id,sex,age,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
15673,13353,LEB003,female,60,TRUE,TRUE,employed,FALSE,30,2022
15674,13354,LEB003,male,21,FALSE,FALSE,unemployed,TRUE,13,2022
15675,13355,LEB003,female,38,FALSE,FALSE,employed,FALSE,35,2022
15676,13356,LEB003,male,72,TRUE,TRUE,employed,FALSE,13,2022
15677,13357,LEB003,male,18,TRUE,TRUE,employed,FALSE,11,2022
15678,13358,LEB003,male,38,TRUE,FALSE,employed,FALSE,13,2022
15679,13359,LEB003,male,65,FALSE,TRUE,employed,FALSE,13,2022
15680,13360,LEB003,female,28,FALSE,TRUE,unemployed,FALSE,30,2022
15681,13361,LEB003,male,70,FALSE,TRUE,employed,TRUE,10,2022
15682,13362,LEB003,male,25,FALSE,TRUE,employed,FALSE,9,2022
15683,13363,LEB003,male,35,TRUE,TRUE,employed,TRUE,8,2022
15684,13364,LEB003,male,32,TRUE,FALSE,unemployed,FALSE,9,2022
15685,13365,LEB003,male,33,TRUE,FALSE,employed,FALSE,9,2022
15686,13366,LEB003,male,56,FALSE,TRUE,unemployed,TRUE,8,2022
15687,13367,LEB003,female,55,TRUE,TRUE,unemployed,TRUE,36,2022
15688,13368,LEB003,female,40,FALSE,TRUE,employed,TRUE,34,2022
15689,13369,LEB003,female,57,FALSE,TRUE,unemployed,TRUE,37,2022
15690,13370,LEB003,male,75,TRUE,FALSE,employed,FALSE,12,2022
15691,13371,LEB003,female,49,TRUE,TRUE,unemployed,TRUE,38,2022
15692,13372,LEB003,male,30,FALSE,FALSE,unemployed,FALSE,10,2022
15693,13373,LEB003,female,45,FALSE,TRUE,unemployed,TRUE,36,2022
15694,13374,LEB003,female,63,FALSE,TRUE,employed,FALSE,31,2022
15695,13375,LEB003,male,48,TRUE,FALSE,employed,TRUE,13,2022
15696,13376,LEB003,male,61,FALSE,FALSE,employed,FALSE,12,2022
15697,13377,LEB003,female,63,FALSE,TRUE,employed,TRUE,36,2022
15698,13378,LEB003,female,23,FALSE,TRUE,employed,FALSE,34,2022
15699,13379,LEB003,male,64,TRUE,TRUE,unemployed,TRUE,10,2022
15700,13380,LEB003,male,75,TRUE,FALSE,employed,FALSE,9,2022
15701,13381,LEB003,male,53,TRUE,TRUE,employed,FALSE,10,2022
15702,13382,LEB003,female,56,FALSE,FALSE,unemployed,FALSE,38,2022
15703,13383,LEB003,female,73,TRUE,TRUE,unemployed,FALSE,35,2022
15704,13384,LEB003,male,59,TRUE,TRUE,unemployed,FALSE,9,2022
15705,13385,LEB003,male,30,TRUE,TRUE,employed,TRUE,9,2022
15706,13386,LEB003,female,24,TRUE,TRUE,unemployed,FALSE,36,2022
15707,13387,LEB003,male,79,FALSE,TRUE,unemployed,FALSE,12,2022
15708,13388,LEB003,female,39,TRUE,TRUE,employed,FALSE,30,2022
15709,13389,LEB003,male,33,FALSE,FALSE,employed,TRUE,10,2022
15710,13390,LEB003,male,77,TRUE,TRUE,employed,TRUE,10,2022
15711,13391,LEB003,female,78,TRUE,TRUE,employed,TRUE,35,2022
15712,13392,LEB003,female,75,TRUE,TRUE,unemployed,FALSE,31,2022
15713,13393,LEB003,male,45,TRUE,FALSE,unemployed,TRUE,10,2022
15714,13394,LEB003,male,57,TRUE,TRUE,employed,TRUE,13,2022
15715,13395,LEB003,male,69,TRUE,TRUE,employed,TRUE,12,2022
15716,13396,LEB003,male,22,FALSE,FALSE,unemployed,FALSE,11,2022
15717,13397,LEB003,male,59,TRUE,FALSE,employed,FALSE,11,2022
15718,13398,LEB003,male,69,FALSE,TRUE,employed,FALSE,8,2022
15719,13399,LEB003,male,24,FALSE,TRUE,employed,FALSE,13,2022
15720,13400,LEB003,female,44,TRUE,FALSE,employed,FALSE,38,2022
15721,13401,LEB003,female,79,TRUE,TRUE,employed,TRUE,30,2022
15722,13402,LEB003,male,39,TRUE,FALSE,unemployed,FALSE,11,2022
15723,13403,LEB003,female,83,FALSE,TRUE,employed,TRUE,39,2022
15724,13404,LEB003,male,69,FALSE,TRUE,employed,FALSE,10,2022
15725,13405,LEB003,female,39,FALSE,TRUE,employed,FALSE,37,2022
15726,13406,LEB003,female,40,TRUE,FALSE,employed,FALSE,33,2022
15727,13407,LEB003,male,52,TRUE,TRUE,employed,TRUE,9,2022
15728,13408,LEB003,female,30,TRUE,FALSE,unemployed,FALSE,40,2022
15729,13409,LEB003,female,38,TRUE,TRUE,employed,FALSE,40,2022
15730,13410,LEB003,female,77,FALSE,FALSE,employed,TRUE,34,2022
15731,13411,LEB003,male,53,TRUE,FALSE,employed,TRUE,11,2022
15732,13412,LEB003,male,66,TRUE,FALSE,unemployed,TRUE,9,2022
15733,13413,LEB003,male,59,FALSE,TRUE,employed,TRUE,11,2022
15734,13414,LEB003,female,66,TRUE,TRUE,employed,FALSE,39,2022
15735,13415,LEB003,female,61,TRUE,FALSE,unemployed,TRUE,30,2022
15736,13416,LEB003,male,43,FALSE,FALSE,employed,FALSE,8,2022
15737,13417,LEB003,male,29,TRUE,FALSE,unemployed,FALSE,8,2022
15738,13418,LEB003,female,56,TRUE,FALSE,employed,FALSE,32,2022
15739,13419,LEB003,female,34,TRUE,FALSE,employed,TRUE,38,2022
15740,13420,LEB003,female,64,TRUE,TRUE,employed,TRUE,38,2022
15741,13421,LEB003,male,51,TRUE,FALSE,employed,FALSE,10,2022
15742,13422,LEB003,female,27,TRUE,TRUE,employed,FALSE,37,2022
15743,13423,LEB003,male,58,FALSE,FALSE,employed,FALSE,8,2022
15744,13424,LEB003,male,70,TRUE,TRUE,employed,FALSE,10,2022
15745,13425,LEB003,female,68,FALSE,TRUE,employed,TRUE,34,2022
15746,13426,LEB003,male,31,TRUE,TRUE,employed,FALSE,11,2022
15747,13427,LEB003,female,83,TRUE,TRUE,employed,TRUE,35,2022
15748,13428,LEB003,female,60,FALSE,TRUE,employed,FALSE,30,2022
15749,13429,LEB003,male,47,FALSE,TRUE,employed,FALSE,10,2022
15750,13430,LEB003,female,39,TRUE,TRUE,unemployed,FALSE,33,2022
15751,13431,LEB003,female,33,FALSE,TRUE,employed,FALSE,39,2022
15752,13432,LEB003,male,63,TRUE,TRUE,employed,FALSE,10,2022
15753,13433,LEB003,male,65,FALSE,TRUE,employed,FALSE,13,2022
15754,13434,LEB003,female,54,FALSE,FALSE,unemployed,TRUE,33,2022
15755,13435,LEB003,male,27,TRUE,TRUE,unemployed,TRUE,12,2022
15756,13436,LEB003,male,29,TRUE,FALSE,employed,TRUE,9,2022
15757,13437,LEB003,male,27,TRUE,FALSE,unemployed,TRUE,11,2022
15758,13438,LEB003,male,29,FALSE,FALSE,unemployed,TRUE,13,2022
15759,13439,LEB003,male,38,FALSE,FALSE,employed,TRUE,13,2022
15760,13440,LEB003,male,43,TRUE,FALSE,employed,FALSE,8,2022
15761,10206,LEB003,male,25,FALSE,TRUE,employed,TRUE,13,2022
15762,3738,LEB003,female,21,TRUE,FALSE,unemployed,FALSE,37,2022
15763,10081,LEB003,female,54,TRUE,FALSE,unemployed,TRUE,37,2022
15764,10087,LEB003,female,76,TRUE,FALSE,employed,TRUE,38,2022
15765,7038,LEB003,female,18,FALSE,FALSE,employed,FALSE,38,2022
15766,10135,LEB003,female,39,TRUE,FALSE,employed,TRUE,31,2022
15767,10213,LEB003,female,56,FALSE,TRUE,employed,FALSE,40,2022
15768,10166,LEB003,female,56,TRUE,FALSE,employed,TRUE,34,2022
15769,10170,LEB003,female,39,TRUE,FALSE,employed,TRUE,33,2022
15770,10083,LEB003,female,48,FALSE,TRUE,unemployed,TRUE,36,2022
15771,6884,LEB003,male,58,TRUE,FALSE,employed,FALSE,10,2022
15772,10142,LEB003,female,40,FALSE,FALSE,employed,FALSE,37,2022
15773,10085,LEB003,female,50,TRUE,TRUE,employed,TRUE,38,2022
15774,6982,LEB003,female,72,FALSE,TRUE,unemployed,FALSE,33,2022
15775,6952,LEB003,female,64,TRUE,FALSE,employed,FALSE,31,2022
15776,10228,LEB003,male,66,TRUE,FALSE,unemployed,FALSE,8,2022
15777,6885,LEB003,female,60,FALSE,FALSE,employed,TRUE,32,2022
15778,10102,LEB003,male,43,TRUE,TRUE,employed,TRUE,8,2022
15779,10236,LEB003,female,44,TRUE,FALSE,employed,TRUE,38,2022
15780,10125,LEB003,male,27,FALSE,FALSE,employed,TRUE,13,2022
15781,10143,LEB003,female,79,TRUE,FALSE,employed,TRUE,30,2022
15782,10149,LEB003,female,18,TRUE,FALSE,employed,FALSE,35,2022
15783,10209,LEB003,male,56,TRUE,TRUE,unemployed,TRUE,13,2022
15784,10175,LEB003,female,26,TRUE,TRUE,employed,FALSE,34,2022
15785,10093,LEB003,male,32,FALSE,TRUE,employed,FALSE,13,2022
15786,10130,LEB003,female,39,TRUE,TRUE,employed,FALSE,37,2022
15787,10099,LEB003,female,57,TRUE,FALSE,employed,FALSE,40,2022
15788,6924,LEB003,male,46,TRUE,TRUE,employed,FALSE,13,2022
15789,6995,LEB003,female,36,TRUE,FALSE,unemployed,FALSE,30,2022
15790,10167,LEB003,male,41,TRUE,FALSE,employed,FALSE,11,2022
15791,10139,LEB003,male,15,TRUE,TRUE,below_minimum_legal_work_age,FALSE,12,2022
15792,10194,LEB003,male,43,TRUE,FALSE,employed,FALSE,12,2022
15793,10181,LEB003,female,77,TRUE,TRUE,employed,FALSE,37,2022
15794,10237,LEB003,female,73,TRUE,TRUE,unemployed,FALSE,30,2022
15795,10232,LEB003,male,71,FALSE,TRUE,employed,FALSE,11,2022
15796,10219,LEB003,female,51,FALSE,TRUE,unemployed,FALSE,38,2022
15797,10214,LEB003,male,42,TRUE,TRUE,employed,FALSE,9,2022
15798,10113,LEB003,female,47,TRUE,FALSE,employed,FALSE,38,2022
15799,10204,LEB003,male,47,TRUE,TRUE,unemployed,FALSE,12,2022
15800,7017,LEB003,female,37,TRUE,TRUE,employed,FALSE,30,2022
15801,13441,LEB004,male,65,FALSE,TRUE,unemployed,FALSE,10,2022
15802,13442,LEB004,female,64,TRUE,FALSE,employed,TRUE,30,2022
15803,13443,LEB004,female,59,TRUE,FALSE,employed,FALSE,30,2022
15804,13444,LEB004,female,64,TRUE,FALSE,employed,TRUE,35,2022
15805,13445,LEB004,male,35,FALSE,FALSE,employed,FALSE,11,2022
15806,13446,LEB004,female,57,FALSE,FALSE,unemployed,TRUE,33,2022
15807,13447,LEB004,prefer not to say,36,TRUE,TRUE,employed,FALSE,40,2022
15808,13448,LEB004,male,58,TRUE,FALSE,employed,FALSE,11,2022
15809,13449,LEB004,female,49,FALSE,TRUE,unemployed,FALSE,37,2022
15810,13450,LEB004,male,68,TRUE,TRUE,employed,FALSE,9,2022
15811,13451,LEB004,male,41,TRUE,TRUE,employed,TRUE,12,2022
15812,13452,LEB004,female,24,TRUE,FALSE,employed,TRUE,33,2022
15813,13453,LEB004,female,27,TRUE,TRUE,employed,FALSE,31,2022
15814,13454,LEB004,male,27,TRUE,FALSE,employed,FALSE,13,2022
15815,13455,LEB004,male,46,TRUE,TRUE,unemployed,TRUE,11,2022
15816,13456,LEB004,male,19,TRUE,FALSE,employed,TRUE,10,2022
15817,13457,LEB004,male,41,TRUE,TRUE,unemployed,TRUE,8,2022
15818,13458,LEB004,male,46,FALSE,TRUE,employed,FALSE,9,2022
15819,13459,LEB004,male,83,TRUE,FALSE,employed,TRUE,10,2022
15820,13460,LEB004,female,43,TRUE,FALSE,employed,TRUE,37,2022
15821,13461,LEB004,female,36,TRUE,FALSE,employed,TRUE,31,2022
15822,13462,LEB004,female,81,FALSE,FALSE,employed,FALSE,34,2022
15823,13463,LEB004,female,34,TRUE,FALSE,unemployed,TRUE,31,2022
15824,13464,LEB004,female,77,TRUE,TRUE,employed,FALSE,36,2022
15825,13465,LEB004,male,18,FALSE,TRUE,unemployed,FALSE,11,2022
15826,13466,LEB004,male,73,FALSE,TRUE,employed,FALSE,9,2022
15827,13467,LEB004,female,37,TRUE,TRUE,employed,FALSE,35,2022
15828,13468,LEB004,female,26,TRUE,FALSE,employed,TRUE,40,2022
15829,13469,LEB004,female,39,FALSE,FALSE,employed,FALSE,39,2022
15830,13470,LEB004,female,58,FALSE,FALSE,employed,TRUE,35,2022
15831,13471,LEB004,male,71,TRUE,FALSE,employed,TRUE,12,2022
15832,13472,LEB004,male,59,FALSE,FALSE,employed,FALSE,10,2022
15833,13473,LEB004,female,21,FALSE,FALSE,employed,FALSE,35,2022
15834,13474,LEB004,female,60,FALSE,FALSE,unemployed,TRUE,30,2022
15835,13475,LEB004,male,39,FALSE,TRUE,employed,FALSE,13,2022
15836,13476,LEB004,male,58,TRUE,FALSE,unemployed,FALSE,9,2022
15837,13477,LEB004,male,20,FALSE,TRUE,employed,TRUE,9,2022
15838,13478,LEB004,female,60,FALSE,TRUE,employed,FALSE,33,2022
15839,13479,LEB004,female,18,TRUE,TRUE,employed,FALSE,36,2022
15840,13480,LEB004,female,75,TRUE,TRUE,employed,FALSE,30,2022
15841,13481,LEB004,female,24,FALSE,TRUE,employed,TRUE,32,2022
15842,13482,LEB004,male,53,TRUE,FALSE,employed,FALSE,13,2022
15843,13483,LEB004,female,39,TRUE,FALSE,employed,FALSE,32,2022
15844,13484,LEB004,male,77,TRUE,TRUE,employed,FALSE,13,2022
15845,13485,LEB004,female,76,TRUE,FALSE,employed,TRUE,31,2022
15846,13486,LEB004,male,38,TRUE,TRUE,employed,TRUE,12,2022
15847,13487,LEB004,male,19,TRUE,FALSE,employed,FALSE,12,2022
15848,13488,LEB004,male,75,TRUE,TRUE,employed,FALSE,8,2022
15849,13489,LEB004,male,78,TRUE,TRUE,employed,TRUE,8,2022
15850,13490,LEB004,female,45,TRUE,TRUE,employed,TRUE,32,2022
15851,13491,LEB004,male,66,TRUE,FALSE,employed,TRUE,10,2022
15852,13492,LEB004,female,41,TRUE,TRUE,employed,FALSE,30,2022
15853,13493,LEB004,female,62,FALSE,FALSE,employed,TRUE,34,2022
15854,13494,LEB004,female,69,TRUE,TRUE,employed,TRUE,40,2022
15855,13495,LEB004,female,55,FALSE,TRUE,employed,TRUE,34,2022
15856,13496,LEB004,male,52,TRUE,FALSE,unemployed,FALSE,13,2022
15857,13497,LEB004,male,39,TRUE,FALSE,employed,TRUE,13,2022
15858,13498,LEB004,male,45,FALSE,TRUE,employed,FALSE,12,2022
15859,13499,LEB004,male,71,TRUE,TRUE,employed,TRUE,12,2022
15860,13500,LEB004,male,31,TRUE,TRUE,employed,TRUE,8,2022
15861,13501,LEB004,female,41,TRUE,FALSE,employed,FALSE,39,2022
15862,13502,LEB004,male,51,TRUE,FALSE,unemployed,FALSE,9,2022
15863,13503,LEB004,female,66,FALSE,TRUE,employed,TRUE,37,2022
15864,13504,LEB004,female,58,TRUE,FALSE,employed,TRUE,34,2022
15865,13505,LEB004,female,40,TRUE,FALSE,employed,FALSE,36,2022
15866,13506,LEB004,male,25,FALSE,TRUE,employed,TRUE,13,2022
15867,13507,LEB004,female,51,TRUE,FALSE,employed,FALSE,33,2022
15868,13508,LEB004,male,64,TRUE,TRUE,employed,FALSE,10,2022
15869,13509,LEB004,male,69,FALSE,FALSE,employed,FALSE,9,2022
15870,13510,LEB004,male,26,FALSE,TRUE,employed,TRUE,12,2022
15871,13511,LEB004,female,39,FALSE,FALSE,employed,TRUE,36,2022
15872,13512,LEB004,male,50,TRUE,TRUE,employed,FALSE,11,2022
15873,13513,LEB004,female,73,TRUE,FALSE,employed,FALSE,32,2022
15874,13514,LEB004,female,82,FALSE,TRUE,employed,TRUE,37,2022
15875,13515,LEB004,male,31,TRUE,FALSE,employed,TRUE,10,2022
15876,13516,LEB004,female,44,TRUE,TRUE,unemployed,FALSE,35,2022
15877,13517,LEB004,male,39,FALSE,TRUE,unemployed,TRUE,9,2022
15878,13518,LEB004,male,37,TRUE,TRUE,unemployed,FALSE,9,2022
15879,13519,LEB004,female,67,FALSE,TRUE,employed,FALSE,40,2022
15880,13520,LEB004,female,70,TRUE,TRUE,employed,TRUE,33,2022
15881,13521,LEB004,female,46,TRUE,FALSE,employed,TRUE,31,2022
15882,13522,LEB004,male,55,FALSE,FALSE,unemployed,FALSE,12,2022
15883,13523,LEB004,male,69,TRUE,TRUE,employed,TRUE,11,2022
15884,13524,LEB004,female,31,TRUE,FALSE,unemployed,FALSE,33,2022
15885,13525,LEB004,female,81,FALSE,TRUE,unemployed,FALSE,32,2022
15886,13526,LEB004,male,62,TRUE,FALSE,employed,TRUE,10,2022
15887,13527,LEB004,male,38,FALSE,TRUE,employed,FALSE,11,2022
15888,13528,LEB004,male,45,TRUE,TRUE,employed,TRUE,13,2022
15889,13529,LEB004,male,67,TRUE,FALSE,employed,TRUE,10,2022
15890,13530,LEB004,female,42,FALSE,TRUE,employed,FALSE,40,2022
15891,13531,LEB004,female,18,TRUE,TRUE,employed,FALSE,32,2022
15892,13532,LEB004,female,34,TRUE,TRUE,employed,TRUE,37,2022
15893,13533,LEB004,male,45,FALSE,FALSE,employed,FALSE,11,2022
15894,13534,LEB004,male,78,FALSE,TRUE,unemployed,FALSE,10,2022
15895,13535,LEB004,female,53,FALSE,TRUE,unemployed,FALSE,40,2022
15896,13536,LEB004,male,79,FALSE,TRUE,unemployed,TRUE,9,2022
15897,13537,LEB004,female,40,FALSE,TRUE,unemployed,FALSE,36,2022
15898,13538,LEB004,female,63,FALSE,TRUE,employed,TRUE,39,2022
15899,13539,LEB004,male,22,FALSE,FALSE,employed,TRUE,9,2022
15900,13540,LEB004,female,41,TRUE,FALSE,employed,TRUE,32,2022
15901,13541,LEB004,male,67,FALSE,FALSE,employed,TRUE,8,2022
15902,13542,LEB004,male,20,TRUE,FALSE,employed,FALSE,10,2022
15903,13543,LEB004,female,74,TRUE,TRUE,employed,TRUE,40,2022
15904,13544,LEB004,male,67,FALSE,TRUE,unemployed,TRUE,10,2022
15905,13545,LEB004,male,36,TRUE,TRUE,unemployed,FALSE,10,2022
15906,13546,LEB004,female,42,TRUE,FALSE,unemployed,TRUE,40,2022
15907,13547,LEB004,female,48,FALSE,FALSE,unemployed,TRUE,35,2022
15908,13548,LEB004,female,70,TRUE,FALSE,employed,FALSE,40,2022
15909,13549,LEB004,male,39,FALSE,TRUE,employed,TRUE,8,2022
15910,13550,LEB004,female,46,FALSE,FALSE,employed,TRUE,31,2022
15911,13551,LEB004,female,33,TRUE,TRUE,unemployed,FALSE,36,2022
15912,13552,LEB004,female,31,TRUE,TRUE,employed,TRUE,38,2022
15913,13553,LEB004,male,79,TRUE,FALSE,unemployed,TRUE,10,2022
15914,13554,LEB004,female,43,TRUE,TRUE,unemployed,TRUE,37,2022
15915,13555,LEB004,female,73,FALSE,FALSE,unemployed,FALSE,33,2022
15916,13556,LEB004,male,72,TRUE,TRUE,employed,TRUE,11,2022
15917,13557,LEB004,female,31,TRUE,FALSE,unemployed,TRUE,35,2022
15918,13558,LEB004,female,23,TRUE,TRUE,employed,TRUE,39,2022
15919,13559,LEB004,female,82,TRUE,TRUE,employed,FALSE,35,2022
15920,13560,LEB004,female,79,TRUE,TRUE,unemployed,TRUE,36,2022
15921,13561,LEB004,female,31,FALSE,FALSE,employed,FALSE,37,2022
15922,13562,LEB004,female,59,FALSE,FALSE,employed,TRUE,33,2022
15923,13563,LEB004,female,17,FALSE,FALSE,below_minimum_legal_work_age,FALSE,40,2022
15924,13564,LEB004,female,46,TRUE,FALSE,employed,FALSE,33,2022
15925,13565,LEB004,female,81,FALSE,TRUE,employed,FALSE,37,2022
15926,13566,LEB004,male,83,TRUE,FALSE,unemployed,TRUE,12,2022
15927,13567,LEB004,male,81,FALSE,FALSE,employed,TRUE,8,2022
15928,13568,LEB004,male,74,FALSE,FALSE,unemployed,TRUE,13,2022
15929,13569,LEB004,female,35,TRUE,FALSE,employed,TRUE,35,2022
15930,13570,LEB004,male,46,TRUE,FALSE,employed,FALSE,10,2022
15931,13571,LEB004,male,43,FALSE,TRUE,employed,FALSE,12,2022
15932,13572,LEB004,female,83,FALSE,FALSE,employed,FALSE,36,2022
15933,13573,LEB004,female,83,TRUE,TRUE,employed,TRUE,34,2022
15934,13574,LEB004,female,48,FALSE,FALSE,employed,TRUE,37,2022
15935,13575,LEB004,female,65,TRUE,FALSE,employed,TRUE,34,2022
15936,13576,LEB004,male,35,FALSE,FALSE,employed,TRUE,11,2022
15937,13577,LEB004,male,71,TRUE,TRUE,employed,FALSE,11,2022
15938,13578,LEB004,female,83,TRUE,FALSE,employed,FALSE,32,2022
15939,13579,LEB004,female,79,TRUE,FALSE,unemployed,FALSE,36,2022
15940,13580,LEB004,male,31,TRUE,TRUE,employed,TRUE,11,2022
15941,13581,LEB004,male,49,FALSE,TRUE,employed,TRUE,8,2022
15942,13582,LEB004,female,62,TRUE,FALSE,employed,FALSE,39,2022
15943,13583,LEB004,male,50,TRUE,TRUE,employed,FALSE,12,2022
15944,13584,LEB004,male,69,TRUE,FALSE,employed,TRUE,8,2022
15945,13585,LEB004,female,81,TRUE,FALSE,employed,TRUE,39,2022
15946,13586,LEB004,female,34,TRUE,FALSE,employed,TRUE,40,2022
15947,13587,LEB004,male,52,FALSE,TRUE,unemployed,FALSE,10,2022
15948,13588,LEB004,male,62,TRUE,TRUE,unemployed,FALSE,11,2022
15949,13589,LEB004,male,41,TRUE,TRUE,employed,FALSE,10,2022
15950,13590,LEB004,male,66,TRUE,TRUE,employed,FALSE,10,2022
15951,13591,LEB004,male,53,TRUE,FALSE,employed,FALSE,11,2022
15952,13592,LEB004,male,67,TRUE,TRUE,unemployed,FALSE,13,2022
15953,13593,LEB004,male,76,TRUE,FALSE,unemployed,TRUE,12,2022
15954,13594,LEB004,male,40,TRUE,FALSE,unemployed,FALSE,8,2022
15955,13595,LEB004,female,50,TRUE,TRUE,employed,FALSE,38,2022
15956,13596,LEB004,male,31,FALSE,FALSE,unemployed,FALSE,12,2022
15957,13597,LEB004,female,61,TRUE,TRUE,unemployed,TRUE,33,2022
15958,13598,LEB004,female,29,TRUE,TRUE,employed,FALSE,38,2022
15959,13599,LEB004,female,67,FALSE,FALSE,employed,FALSE,39,2022
15960,13600,LEB004,male,41,FALSE,FALSE,employed,FALSE,12,2022
15961,10287,LEB004,male,23,TRUE,FALSE,employed,FALSE,11,2022
15962,10320,LEB004,male,55,TRUE,TRUE,employed,FALSE,8,2022
15963,7128,LEB004,female,21,TRUE,FALSE,unemployed,TRUE,36,2022
15964,3907,LEB004,male,51,FALSE,TRUE,unemployed,FALSE,8,2022
15965,10318,LEB004,male,49,FALSE,FALSE,employed,FALSE,11,2022
15966,10395,LEB004,male,61,FALSE,TRUE,employed,TRUE,11,2022
15967,7076,LEB004,female,75,TRUE,FALSE,employed,FALSE,31,2022
15968,10374,LEB004,male,25,TRUE,FALSE,employed,FALSE,9,2022
15969,3959,LEB004,male,21,FALSE,TRUE,employed,FALSE,9,2022
15970,10358,LEB004,male,23,TRUE,FALSE,unemployed,FALSE,8,2022
15971,10325,LEB004,female,74,TRUE,FALSE,employed,TRUE,31,2022
15972,10274,LEB004,male,14,FALSE,FALSE,below_minimum_legal_work_age,TRUE,8,2022
15973,10322,LEB004,female,78,FALSE,FALSE,employed,FALSE,30,2022
15974,10268,LEB004,female,28,TRUE,FALSE,employed,TRUE,32,2022
15975,10311,LEB004,male,16,FALSE,FALSE,below_minimum_legal_work_age,TRUE,11,2022
15976,10265,LEB004,female,26,TRUE,FALSE,unemployed,TRUE,35,2022
15977,10283,LEB004,female,52,TRUE,TRUE,unemployed,FALSE,32,2022
15978,10324,LEB004,male,16,TRUE,FALSE,below_minimum_legal_work_age,FALSE,9,2022
15979,7170,LEB004,male,61,TRUE,FALSE,employed,FALSE,8,2022
15980,10296,LEB004,male,14,FALSE,TRUE,below_minimum_legal_work_age,FALSE,12,2022
15981,10335,LEB004,female,75,TRUE,TRUE,unemployed,TRUE,36,2022
15982,10380,LEB004,female,74,TRUE,TRUE,unemployed,FALSE,33,2022
15983,7082,LEB004,female,52,FALSE,FALSE,employed,TRUE,35,2022
15984,10398,LEB004,male,32,TRUE,FALSE,unemployed,TRUE,11,2022
15985,10340,LEB004,female,58,FALSE,TRUE,employed,FALSE,38,2022
15986,10262,LEB004,female,79,FALSE,FALSE,employed,TRUE,40,2022
15987,10251,LEB004,female,80,TRUE,TRUE,employed,TRUE,30,2022
15988,10261,LEB004,male,58,TRUE,TRUE,unemployed,FALSE,10,2022
15989,3855,LEB004,female,56,FALSE,TRUE,employed,FALSE,37,2022
15990,10357,LEB004,male,29,FALSE,FALSE,employed,TRUE,12,2022
15991,10355,LEB004,male,37,TRUE,TRUE,employed,FALSE,10,2022
15992,3983,LEB004,female,25,FALSE,FALSE,employed,TRUE,31,2022
15993,10385,LEB004,male,33,TRUE,FALSE,employed,TRUE,13,2022
15994,10298,LEB004,male,19,TRUE,FALSE,unemployed,FALSE,8,2022
15995,10255,LEB004,male,52,TRUE,FALSE,employed,TRUE,13,2022
15996,7154,LEB004,male,14,TRUE,TRUE,below_minimum_legal_work_age,FALSE,10,2022
15997,10382,LEB004,male,37,FALSE,TRUE,unemployed,FALSE,13,2022
15998,10319,LEB004,female,29,TRUE,FALSE,employed,TRUE,37,2022
15999,10389,LEB004,male,77,FALSE,FALSE,employed,TRUE,12,2022
16000,7183,LEB004,female,80,TRUE,TRUE,employed,TRUE,30,2022
16001,13601,SSD001,female,39,FALSE,FALSE,employed,FALSE,32,2023
16002,13602,SSD001,male,51,TRUE,FALSE,employed,FALSE,12,2023
16003,13603,SSD001,male,20,TRUE,FALSE,employed,FALSE,13,2023
16004,13604,SSD001,female,51,TRUE,FALSE,unemployed,FALSE,32,2023
16005,13605,SSD001,female,76,TRUE,TRUE,unemployed,FALSE,34,2023
16006,13606,SSD001,female,72,TRUE,TRUE,unemployed,TRUE,39,2023
16007,13607,SSD001,male,66,FALSE,FALSE,employed,FALSE,12,2023
16008,13608,SSD001,male,34,FALSE,FALSE,employed,TRUE,8,2023
16009,13609,SSD001,male,49,FALSE,FALSE,employed,TRUE,12,2023
16010,13610,SSD001,female,42,TRUE,TRUE,employed,FALSE,36,2023
16011,13611,SSD001,female,70,TRUE,FALSE,employed,FALSE,39,2023
16012,13612,SSD001,male,52,TRUE,TRUE,unemployed,TRUE,9,2023
16013,13613,SSD001,male,60,TRUE,FALSE,employed,FALSE,13,2023
16014,13614,SSD001,male,34,FALSE,FALSE,employed,FALSE,10,2023
16015,13615,SSD001,male,57,TRUE,TRUE,employed,FALSE,9,2023
16016,13616,SSD001,male,75,TRUE,FALSE,employed,FALSE,8,2023
16017,13617,SSD001,female,69,TRUE,TRUE,employed,TRUE,32,2023
16018,13618,SSD001,male,20,TRUE,FALSE,unemployed,TRUE,11,2023
16019,13619,SSD001,male,38,TRUE,TRUE,unemployed,TRUE,12,2023
16020,13620,SSD001,male,79,TRUE,TRUE,employed,FALSE,10,2023
16021,13621,SSD001,female,82,FALSE,TRUE,unemployed,FALSE,37,2023
16022,13622,SSD001,male,74,TRUE,TRUE,employed,FALSE,13,2023
16023,13623,SSD001,female,22,TRUE,TRUE,employed,FALSE,34,2023
16024,13624,SSD001,male,69,FALSE,FALSE,employed,FALSE,12,2023
16025,13625,SSD001,female,32,TRUE,TRUE,employed,FALSE,40,2023
16026,13626,SSD001,female,27,FALSE,TRUE,employed,FALSE,30,2023
